client_id,battery_score,cpu_score,memory_score,current_combined_score,future_combined_score,future_weight,final_score,round_number,timestamp,source
7019600801491544108,0.270640042143533,0.7879914733529229,0.6111948481164593,0.4422212895799962,0.4422212895799962,0.3,0.4422212895799961,0,1749976718.5453181,client_selector
5646741350199552049,0.28733247963319647,0.7350395493274381,0.7321331216774242,0.4658340219808903,0.4658340219808903,0.3,0.4658340219808903,0,1749976718.5509107,client_selector
-8143672571346925506,0.3429741108202413,0.7996744200393425,0.703347966463744,0.5063889437927621,0.5063889437927621,0.3,0.5063889437927621,0,1749976718.556079,client_selector
-8819624333714446272,0.31299247966345656,0.62117177279909,0.6035311767921834,0.4327360777163286,0.4327360777163286,0.3,0.4327360777163286,0,1749976718.5642252,client_selector
-8445308917268385722,0.24016615042730172,0.635443163053646,0.769735010137318,0.42513532489457384,0.42513532489457384,0.3,0.42513532489457384,0,1749976718.6293118,client_selector
-9215717199318910899,0.30043759559984934,0.6221977029897265,0.7092904141182185,0.4465601807814986,0.4465601807814986,0.3,0.44656018078149856,0,1749976718.6381986,client_selector
8121662582802157640,0.2328182978117673,0.6762021275552107,0.7451639065073298,0.4239641854995685,0.4239641854995685,0.3,0.4239641854995685,0,1749976718.64382,client_selector
7178271905647278153,0.38267938745182123,0.6759326455076777,0.6257312089308019,0.48994040335878863,0.48994040335878863,0.3,0.4899404033587886,0,1749976718.648868,client_selector
6553436488100784203,0.337931141065657,0.6285658014982171,0.6943507453597235,0.4673419940109823,0.4673419940109823,0.3,0.4673419940109823,0,1749976718.6546197,client_selector
-6607279054329612208,0.21104186011216086,0.6746029805163447,0.6994078099916269,0.4014272741688908,0.4014272741688908,0.3,0.4014272741688908,0,1749976718.6597307,client_selector
3731194987998855244,0.22008342429240974,0.6306985292038696,0.7167913228504618,0.40154802498631215,0.40154802498631215,0.3,0.40154802498631215,0,1749976718.6650689,client_selector
-3203554749945503666,0.3595729268151359,0.7117025127911151,0.7610054215311702,0.5102853429535387,0.5102853429535387,0.3,0.5102853429535387,0,1749976718.730161,client_selector
3474952592091265105,0.3240830666352864,0.7374210453238933,0.6495903480356747,0.4718521186530854,0.4718521186530854,0.3,0.4718521186530854,0,1749976718.7358475,client_selector
-6625736076349394858,0.3214190344096265,0.6965176341332824,0.6902014312570774,0.47019523372384786,0.47019523372384786,0.3,0.47019523372384786,0,1749976718.7428992,client_selector
-7987822820769464232,0.26911707603202395,0.7477839977230525,0.7143381845021974,0.4538946820642643,0.4538946820642643,0.3,0.4538946820642643,0,1749976718.7579691,client_selector
2529632501960968279,0.24883582236033788,0.7545234907482977,0.6476075923038593,0.4297277100266341,0.4297277100266341,0.3,0.42972771002663407,0,1749976718.7629528,client_selector
1733126240261572699,0.2952496430470952,0.7368547101851359,0.7099045172703256,0.4665016313193494,0.4665016313193494,0.3,0.4665016313193494,0,1749976718.7679296,client_selector
-4378472489836709794,0.33488816000747057,0.7541911722144371,0.645078192942095,0.48078676903578876,0.48078676903578876,0.3,0.48078676903578876,0,1749976718.7728944,client_selector
1230014080324583519,0.25712098425188024,0.7644559754721698,0.6700388818010725,0.4411715620057767,0.4411715620057767,0.3,0.4411715620057767,0,1749976718.8334284,client_selector
1332795975019446369,0.3560398355320753,0.6730779362461152,0.6778750597065448,0.48381450050977715,0.48381450050977715,0.3,0.48381450050977715,0,1749976718.842006,client_selector
-2249083415751479199,0.38110464998824284,0.6398769026741205,0.7296732216926892,0.5025728148663077,0.5025728148663077,0.3,0.5025728148663077,0,1749976718.8472583,client_selector
4249109148025401441,0.3027639736867818,0.7343607027472442,0.7575646037735233,0.4800434455162226,0.4800434455162226,0.3,0.4800434455162226,0,1749976718.8521028,client_selector
4659699256303214692,0.22110089308528885,0.6327028811322107,0.6345407195398038,0.3861092559855762,0.3861092559855762,0.3,0.3861092559855762,0,1749976718.856946,client_selector
-4208915477878794135,0.3392745379437337,0.6043945226586306,0.7876927782730369,0.4819821829525737,0.4819821829525737,0.3,0.4819821829525737,0,1749976718.8728213,client_selector
3744290038567938152,0.2553351835097268,0.6404264421828448,0.7029339958159475,0.4218731977055945,0.4218731977055945,0.3,0.4218731977055945,0,1749976718.878121,client_selector
4652509166321709164,0.2547272130736296,0.7353737237956329,0.7022057629009467,0.4403522251834937,0.4403522251834937,0.3,0.44035222518349365,0,1749976718.9347167,client_selector
-8344686505588244366,0.27131764243246487,0.6313376982752041,0.6706418521464041,0.4231864955438006,0.4231864955438006,0.3,0.4231864955438006,0,1749976718.9399374,client_selector
3892421865587462255,0.35061774720089245,0.7221049807861268,0.7536242268636724,0.5055164898504952,0.5055164898504952,0.3,0.5055164898504952,0,1749976718.9469981,client_selector
2913846915807760497,0.34938019613627785,0.745858260941246,0.6486362994140548,0.4885270297528269,0.4885270297528269,0.3,0.4885270297528269,0,1749976718.9525604,client_selector
-5932208730457749385,0.2130541721653636,0.7716012196978076,0.6291062866927725,0.40797400457733424,0.40797400457733424,0.3,0.40797400457733424,0,1749976718.9574392,client_selector
4045183483256424569,0.29411273475423144,0.7949132164001728,0.695867783799238,0.474623840892421,0.474623840892421,0.3,0.474623840892421,0,1749976718.9625695,client_selector
221295865339734141,0.2768893428654341,0.7180658389920507,0.7056208058120057,0.45087093468007167,0.45087093468007167,0.3,0.45087093468007167,0,1749976719.0318978,client_selector
-423059223828598657,0.2453801824997553,0.6855115841727657,0.7034919775991164,0.42502882185422963,0.42502882185422963,0.3,0.42502882185422963,0,1749976719.0400364,client_selector
3107913139300536449,0.29842332509267416,0.6166827702154991,0.7149753348273766,0.4453856160641797,0.4453856160641797,0.3,0.44538561606417965,0,1749976719.0481262,client_selector
2203642075868285063,0.3160115138953763,0.7510552396772752,0.7883527866527922,0.49748851360323926,0.49748851360323926,0.3,0.4974885136032392,0,1749976719.05356,client_selector
8286279148483510405,0.3919731339014426,0.6769269918798037,0.7613475480074287,0.5228387883183121,0.5228387883183121,0.3,0.5228387883183121,0,1749976719.0589375,client_selector
4865321814815328392,0.257564762731755,0.7515727450109959,0.7030418379426231,0.4454617742297768,0.4454617742297768,0.3,0.44546177422977673,0,1749976719.064156,client_selector
3934398822700699786,0.34430115654594706,0.6423730332423893,0.6488503311826122,0.4648253668125685,0.4648253668125685,0.3,0.4648253668125685,0,1749976719.069392,client_selector
6710897516243923087,0.3911855484282718,0.7080935696013916,0.7106198983568595,0.5184540226486133,0.5184540226486133,0.3,0.5184540226486133,0,1749976719.13329,client_selector
2110270543115339921,0.33636908239082997,0.6068980877522507,0.791440030653826,0.4814890731157133,0.4814890731157133,0.3,0.4814890731157133,0,1749976719.1390142,client_selector
7323786833327202450,0.2441518913099387,0.7285536151679227,0.7229654971480128,0.43679495724915035,0.43679495724915035,0.3,0.4367949572491503,0,1749976719.144343,client_selector
-6167368236468223848,0.2814417448654362,0.785777790009694,0.6766556095425961,0.4613517268297198,0.4613517268297198,0.3,0.46135172682971975,0,1749976719.1607485,client_selector
742033013794218135,0.26120362908519423,0.623998556597369,0.732072986964028,0.42793648616339597,0.42793648616339597,0.3,0.42793648616339597,0,1749976719.1659403,client_selector
8228752432212287634,0.3770961420986633,0.7237632668713349,0.738288773653692,0.5186680933642034,0.5186680933642034,0.3,0.5186680933642034,0,1749976719.1711335,client_selector
8396951445531652245,0.3995595705915748,0.6627925219548749,0.6920003799421073,0.5106943227343413,0.5106943227343413,0.3,0.5106943227343413,0,1749976719.1764429,client_selector
-6802480876386334568,0.3644378942802024,0.6887802728963738,0.7909608697755316,0.5146109651025025,0.5146109651025025,0.3,0.5146109651025025,0,1749976719.2369263,client_selector
-7782059651228141408,0.2976060695794547,0.6812336311704993,0.6658023070568944,0.4479708293931515,0.4479708293931515,0.3,0.4479708293931515,0,1749976719.2428114,client_selector
-926667459872239455,0.2220716216125251,0.6879348041557057,0.6396946342875145,0.39876886065615913,0.39876886065615913,0.3,0.39876886065615913,0,1749976719.2480679,client_selector
-3523633291103172444,0.28111701906194264,0.7762003939578677,0.6228894835500356,0.4484881869387462,0.4484881869387462,0.3,0.4484881869387462,0,1749976719.255016,client_selector
3105165150491984040,0.24612447839428242,0.637879760147414,0.7786358742463778,0.4309778139153278,0.4309778139153278,0.3,0.43097781391532775,0,1749976719.260292,client_selector
-293335641801639763,0.20168132096510946,0.6503592890991143,0.7602361652980199,0.40312788345849254,0.40312788345849254,0.3,0.4031278834584925,0,1749976719.2769868,client_selector
-8637719078445713230,0.3144453240295788,0.7189374163122539,0.6001629143476168,0.45248726054972144,0.45248726054972144,0.3,0.45248726054972144,0,1749976719.282137,client_selector
-4745529052350822223,0.381036938923408,0.7466085178602395,0.6790367230616708,0.5137512115384268,0.5137512115384268,0.3,0.5137512115384268,0,1749976719.3391783,client_selector
5135218483626526895,0.26867020910705,0.6025575423297295,0.7360113289513063,0.4289158997204372,0.4289158997204372,0.3,0.4289158997204372,0,1749976719.3447976,client_selector
-5722247546590338891,0.2929680966193722,0.631173200755184,0.6924871011479781,0.4405129183522557,0.4405129183522557,0.3,0.44051291835225564,0,1749976719.3505836,client_selector
-712955152542467909,0.22613895093745395,0.637463108656251,0.752487507901489,0.4136734938740204,0.4136734938740204,0.3,0.41367349387402036,0,1749976719.3580103,client_selector
-1684450321766920004,0.3553592027311,0.7897545205292666,0.7769707107122431,0.5265605678869619,0.5265605678869619,0.3,0.5265605678869618,0,1749976719.3635354,client_selector
2073520301888954561,0.33215551639400553,0.652770762017496,0.7551542452189359,0.48087831128368963,0.48087831128368963,0.3,0.48087831128368963,0,1749976719.3689547,client_selector
-2831121225993690940,0.30699775129627577,0.6424930875775323,0.7880274019804345,0.47030274868935884,0.47030274868935884,0.3,0.47030274868935884,0,1749976719.4349406,client_selector
5978378460051671234,0.21050190231412266,0.6036518928803275,0.7633208398637147,0.39969568793728205,0.39969568793728205,0.3,0.39969568793728205,0,1749976719.4539025,client_selector
-3025365118974576438,0.22037974283486078,0.741563977723614,0.6770982576107523,0.41596029276778973,0.41596029276778973,0.3,0.4159602927677897,0,1749976719.4611275,client_selector
-7681598167129298738,0.34229907411155425,0.7652177815482645,0.6229161318503712,0.4830062271466597,0.4830062271466597,0.3,0.4830062271466597,0,1749976719.46635,client_selector
-1757953669534400308,0.37974622868087865,0.6236374025737504,0.7483720982652835,0.502249637376334,0.502249637376334,0.3,0.502249637376334,0,1749976719.4720092,client_selector
-8920902347519766321,0.2603105711349649,0.786177771477507,0.7547726256932299,0.46437642211512636,0.46437642211512636,0.3,0.4643764221151263,0,1749976719.4775152,client_selector
1620357865082333401,0.29886815981594234,0.6905893725047738,0.6340285747358819,0.44424448533769656,0.44424448533769656,0.3,0.44424448533769656,0,1749976719.4828415,client_selector
4370796631673655512,0.25132246405519054,0.7970395000341965,0.6023780652322449,0.43067699148640265,0.43067699148640265,0.3,0.43067699148640265,0,1749976719.535917,client_selector
8704725112588402904,0.25965005137429564,0.6383349773668153,0.6322595941592821,0.4099089451297969,0.4099089451297969,0.3,0.4099089451297969,0,1749976719.5415883,client_selector
2393609905733269726,0.23100961387991792,0.7648089787820959,0.7129278116793543,0.43415312642024073,0.43415312642024073,0.3,0.43415312642024073,0,1749976719.5466175,client_selector
-1875584066654578465,0.2596672149587277,0.6842898113933322,0.629561282786942,0.4185705478112915,0.4185705478112915,0.3,0.4185705478112915,0,1749976719.5643725,client_selector
-2911104833012797211,0.20122470977233184,0.6301625998083484,0.6011358998704478,0.36699452579915837,0.36699452579915837,0.3,0.36699452579915837,0,1749976719.5694184,client_selector
-2289174308002918165,0.3732826762227786,0.7455513910996631,0.7634886684128926,0.5257776176361784,0.5257776176361784,0.3,0.5257776176361784,0,1749976719.574725,client_selector
-2604277532796845840,0.24096611940368462,0.7217291223122965,0.7716931952248137,0.44326413514963287,0.44326413514963287,0.3,0.44326413514963287,0,1749976719.579724,client_selector
203671291555356913,0.29644310731455364,0.7351837215473594,0.7520300939335651,0.4753086274849171,0.4753086274849171,0.3,0.4753086274849171,0,1749976719.6368313,client_selector
4805709504041175290,0.336361387795596,0.6802234060777873,0.79055797275767,0.4959731084444491,0.4959731084444491,0.3,0.4959731084444491,0,1749976719.644562,client_selector
-5326451712532274946,0.29628478826294974,0.7227399069271471,0.6191548851877088,0.44614983138074105,0.44614983138074105,0.3,0.44614983138074105,0,1749976719.6505225,client_selector
5903600270689036540,0.3352528985772077,0.7968430386172666,0.6438307655653549,0.48928649998284895,0.48928649998284895,0.3,0.4892864999828489,0,1749976719.6559515,client_selector
-254778862473103105,0.3984790259565071,0.7804039934520018,0.7857271647419174,0.552313647212688,0.552313647212688,0.3,0.552313647212688,0,1749976719.6635363,client_selector
-6822572146880079613,0.23751736973691975,0.7875603633623944,0.7330515520421838,0.4466328049230675,0.4466328049230675,0.3,0.44663280492306745,0,1749976719.6799116,client_selector
-4493197083501420284,0.22777845635624466,0.6891370553055799,0.6812094559207368,0.41073637605901014,0.41073637605901014,0.3,0.4107363760590101,0,1749976719.6847646,client_selector
7618730874754660611,0.3026594468349683,0.667930394185137,0.7036592483811943,0.45591359661424724,0.45591359661424724,0.3,0.45591359661424724,0,1749976719.739935,client_selector
2268024587824791817,0.324074860850039,0.7659751456766256,0.763998895324811,0.5004397247103107,0.5004397247103107,0.3,0.5004397247103107,0,1749976719.7454154,client_selector
8468026234489575692,0.37734465820171165,0.6355707074826723,0.7724929674370609,0.5080195299049737,0.5080195299049737,0.3,0.5080195299049737,0,1749976719.750331,client_selector
-5608263885201819371,0.35630814478004474,0.6325193297978454,0.6316575682949217,0.4666202664865803,0.4666202664865803,0.3,0.4666202664865803,0,1749976719.7551925,client_selector
6479214190254739730,0.27326581997496485,0.6646734720080374,0.7644723010267371,0.44978864659193385,0.44978864659193385,0.3,0.44978864659193385,0,1749976719.7603152,client_selector
-6274862854092234472,0.20241219280307943,0.6232414681752795,0.7603255794766717,0.3981607252122379,0.3981607252122379,0.3,0.39816072521223783,0,1749976719.7676167,client_selector
1192592272724248854,0.262856395757449,0.7356000626450985,0.6879744161457494,0.442428733212639,0.442428733212639,0.3,0.442428733212639,0,1749976719.7727475,client_selector
-7830550697571516130,0.3971519919555482,0.7882048241367866,0.7632576028046626,0.5485836805616188,0.5485836805616188,0.3,0.5485836805616188,0,1749976719.8416214,client_selector
5014744448358648091,0.26506096815506,0.7456234442026732,0.7296628956946756,0.4540938488725057,0.4540938488725057,0.3,0.45409384887250565,0,1749976719.847511,client_selector
8270428569268832538,0.3374700958163173,0.7929853199522177,0.6985007048919226,0.5007792624586185,0.5007792624586185,0.3,0.5007792624586185,0,1749976719.853016,client_selector
-7594675635888570078,0.2136964523686024,0.7588954804096769,0.6020159583578989,0.40040015917467664,0.40040015917467664,0.3,0.4004001591746766,0,1749976719.8579593,client_selector
5922792545316159774,0.34193477707219927,0.7255318421774455,0.662282969144558,0.4827238285077202,0.4827238285077202,0.3,0.4827238285077202,0,1749976719.8630354,client_selector
9136736840602190109,0.2126183945280799,0.7070165018450119,0.6962229204176802,0.4082189211693863,0.4082189211693863,0.3,0.4082189211693863,0,1749976719.8706448,client_selector
1160414661946304800,0.31433505007417245,0.774996732640387,0.6864875777598892,0.4808978921245588,0.4808978921245588,0.3,0.4808978921245588,0,1749976719.876043,client_selector
-7839877482466811606,0.3161849615793967,0.7540818017691305,0.686175475560362,0.47776243241353655,0.47776243241353655,0.3,0.47776243241353655,0,1749976719.9418972,client_selector
371154332604082472,0.3424572439108923,0.6149868312872953,0.672595590184244,0.46299083064084323,0.46299083064084323,0.3,0.46299083064084323,0,1749976719.9474802,client_selector
4183742721255827760,0.23830824742313164,0.7131481505387015,0.7254024638201004,0.43069507132563944,0.43069507132563944,0.3,0.43069507132563944,0,1749976719.9643502,client_selector
-8192206138673424075,0.29234624224071776,0.7064996229209694,0.7655449629807616,0.46981666252477683,0.46981666252477683,0.3,0.46981666252477683,0,1749976719.9724724,client_selector
558364374016817465,0.23090942216072363,0.6077925216058673,0.6469363526552655,0.3894914281486608,0.3894914281486608,0.3,0.3894914281486607,0,1749976719.9778163,client_selector
2109781240380793151,0.39078915480366005,0.704248318956098,0.6692629361700346,0.5091757439074226,0.5091757439074226,0.3,0.5091757439074225,0,1749976719.9836156,client_selector
-6332869456892638910,0.296052748996334,0.6883922789795883,0.7620867310266749,0.46772745139905303,0.46772745139905303,0.3,0.46772745139905303,0,1749976720.039377,client_selector
5766344483021476161,0.2316557520214294,0.6534408172747177,0.6371968533538004,0.3971209853385612,0.3971209853385612,0.3,0.39712098533856116,0,1749976720.0465307,client_selector
-6972055089421319862,0.37461210992056776,0.7824822322746123,0.7928081925702576,0.5398253509213147,0.5398253509213147,0.3,0.5398253509213147,0,1749976720.0527534,client_selector
5613964240015450438,0.30404787184958393,0.6296858267418811,0.6482826939683979,0.4380224272518062,0.4380224272518062,0.3,0.4380224272518062,0,1749976720.0591016,client_selector
2545276127303655755,0.368202152617528,0.7844151529165887,0.6206112488390025,0.501926571921635,0.501926571921635,0.3,0.501926571921635,0,1749976720.066658,client_selector
710516935162736981,0.361659887029975,0.7679798936876268,0.6414915510588243,0.4988902211672752,0.4988902211672752,0.3,0.4988902211672752,0,1749976720.0838232,client_selector
-22438519665442474,0.39681109510288537,0.7369260876012921,0.7064584433641109,0.5267635632548118,0.5267635632548118,0.3,0.5267635632548118,0,1749976720.0894966,client_selector
8472180735558005079,0.3468229346291538,0.7733953235919475,0.699720671207749,0.5027169597374316,0.5027169597374316,0.3,0.5027169597374316,0,1749976720.1399941,client_selector
-6802365009907572387,0.23435589658033595,0.7650295949939846,0.7176492614332952,0.4371493092336575,0.4371493092336575,0.3,0.43714930923365747,0,1749976720.1459823,client_selector
8775089563348021593,0.27909502079157705,0.6149990481742963,0.6271001884804136,0.41587685980588823,0.41587685980588823,0.3,0.4158768598058882,0,1749976720.1514254,client_selector
4316082635628505442,0.3306661801175422,0.6944242100890393,0.7791034502315448,0.4931052401346421,0.4931052401346421,0.3,0.4931052401346421,0,1749976720.157229,client_selector
6712082183568216420,0.2690582714185783,0.7965458225192122,0.7213256364332071,0.4650092546416309,0.4650092546416309,0.3,0.46500925464163084,0,1749976720.162521,client_selector
7929106002112483688,0.30559500812583096,0.7567626830274824,0.7591436921452239,0.48653827991003984,0.48653827991003984,0.3,0.48653827991003984,0,1749976720.1676464,client_selector
3477176545121786221,0.32353766085999347,0.6251113763054543,0.7012885043387285,0.45940257264483264,0.45940257264483264,0.3,0.45940257264483264,0,1749976720.1727653,client_selector
5354324760194572657,0.20644509223076374,0.6071520236740696,0.6269251999774871,0.37068250006876957,0.37068250006876957,0.3,0.3706825000687695,0,1749976720.2552323,client_selector
-5501503385264471690,0.239558440285652,0.6901040685792037,0.6506361824484626,0.4118831143769245,0.4118831143769245,0.3,0.4118831143769245,0,1749976720.2610142,client_selector
8827562855221936496,0.24284588333063012,0.6665357959808788,0.6596047777759118,0.4109356447497362,0.4109356447497362,0.3,0.4109356447497362,0,1749976720.266347,client_selector
-782464072501423754,0.20091546150963593,0.6582899972427255,0.7128028811251881,0.3947678525793643,0.3947678525793643,0.3,0.39476785257936425,0,1749976720.27154,client_selector
-1502908579073048201,0.3670230476692876,0.7049871738457044,0.6262843320315323,0.4864681297770199,0.4864681297770199,0.3,0.4864681297770199,0,1749976720.2795131,client_selector
119109879743193464,0.29047159992321747,0.6049312949352995,0.7272464550610092,0.44071850995319223,0.44071850995319223,0.3,0.44071850995319223,0,1749976720.284991,client_selector
5931661810299279738,0.3148422463776358,0.7800309986280118,0.6143319958196517,0.46777794671611417,0.46777794671611417,0.3,0.46777794671611417,0,1749976720.2904615,client_selector
2583915540703658365,0.39025672835637937,0.6536777423440205,0.6235865887739046,0.4896069032374126,0.4896069032374126,0.3,0.4896069032374126,0,1749976720.3446434,client_selector
8528587910669611388,0.2560178418547907,0.7127650274657776,0.660930172558948,0.4283497451178196,0.4283497451178196,0.3,0.4283497451178196,0,1749976720.3501704,client_selector
-5997771805844055677,0.34343047897040735,0.6544774369958088,0.7346421270674677,0.48388220019489975,0.48388220019489975,0.3,0.4838822001948997,0,1749976720.3670132,client_selector
-4209320640247047804,0.2433471226309457,0.6871293026034678,0.740492030421685,0.431532540183598,0.431532540183598,0.3,0.431532540183598,0,1749976720.3726742,client_selector
2961058697361353092,0.3650228507733373,0.6623315656239696,0.6549191909395682,0.4824638617767099,0.4824638617767099,0.3,0.48246386177670986,0,1749976720.3788276,client_selector
2366818053095551371,0.3461345513768835,0.6173191134667946,0.6914929206613466,0.4694431376517584,0.4694431376517584,0.3,0.4694431376517584,0,1749976720.3872747,client_selector
8033082983645329804,0.2322399535602829,0.7953966532930364,0.6419557906627895,0.42681446092733494,0.42681446092733494,0.3,0.4268144609273349,0,1749976720.4415605,client_selector
5384950322847230353,0.29034785543576225,0.7989295928408348,0.7738254745473837,0.48875972673910106,0.48875972673910106,0.3,0.488759726739101,0,1749976720.4477346,client_selector
4155413489773093269,0.3041957095346635,0.7816178176318809,0.7125213379880797,0.48134525684479024,0.48134525684479024,0.3,0.48134525684479024,0,1749976720.4547172,client_selector
-53803378577276520,0.39951908387403007,0.6331011448443623,0.6987647414904061,0.5060846275913717,0.5060846275913717,0.3,0.5060846275913717,0,1749976720.4605207,client_selector
-5495528893199193700,0.35919745554898,0.6164006887295079,0.6370024133706401,0.4661990937494176,0.4661990937494176,0.3,0.4661990937494176,0,1749976720.4664633,client_selector
9100217642633376155,0.32238985318648944,0.7535311052935056,0.7863557448332087,0.5014112819372365,0.5014112819372365,0.3,0.5014112819372365,0,1749976720.4852908,client_selector
8052434509375576477,0.24386747695655,0.6270804159130186,0.7780580094639071,0.4273481712493152,0.4273481712493152,0.3,0.4273481712493151,0,1749976720.490885,client_selector
-31313472643780191,0.3549874565676622,0.6027523994550024,0.6675808217759197,0.4670591181867818,0.4670591181867818,0.3,0.4670591181867818,0,1749976720.5426798,client_selector
9019203681089235360,0.35221562221263014,0.7372227176501192,0.6663246924423354,0.49203885534606906,0.49203885534606906,0.3,0.49203885534606906,0,1749976720.5485854,client_selector
7521430690109450659,0.3684637018525128,0.7453639491534403,0.7960942312975099,0.5293698572016977,0.5293698572016977,0.3,0.5293698572016976,0,1749976720.5539198,client_selector
1407340664349358504,0.33339928556395504,0.6878383807548155,0.6363410853318938,0.46487546455571493,0.46487546455571493,0.3,0.46487546455571493,0,1749976720.559525,client_selector
8913612147422564775,0.2113958485819759,0.6635148151502333,0.779793831769719,0.415499238533176,0.415499238533176,0.3,0.41549923853317594,0,1749976720.5650363,client_selector
2861797212505276841,0.2744851497665605,0.6854059885017648,0.7348986906997894,0.4487520257002472,0.4487520257002472,0.3,0.44875202570024714,0,1749976720.5704584,client_selector
-2109539744156487254,0.3759208008210415,0.7585277778327127,0.7182320569451797,0.5209044474482034,0.5209044474482034,0.3,0.5209044474482034,0,1749976720.5754821,client_selector
-3536812137142646353,0.3855654353681668,0.7514224591898369,0.6477234873018632,0.5111684505192401,0.5111684505192401,0.3,0.51116845051924,0,1749976720.6433418,client_selector
-7241499947944824399,0.2663974488491093,0.7326113872081144,0.6822083230006889,0.4428024113512263,0.4428024113512263,0.3,0.4428024113512262,0,1749976720.6499639,client_selector
6369425006423327153,0.39081904720969535,0.671221808386617,0.6601756480349308,0.5007709196101268,0.5007709196101268,0.3,0.5007709196101268,0,1749976720.656104,client_selector
2295940705426147763,0.31295587665193564,0.6434580979922159,0.6027490266274412,0.43701495091509285,0.43701495091509285,0.3,0.4370149509150928,0,1749976720.6620727,client_selector
1757759896462956985,0.21573098396891968,0.6303682132080872,0.6862562818007517,0.39276348938311956,0.39276348938311956,0.3,0.39276348938311956,0,1749976720.6679375,client_selector
6889810767061672376,0.3233566594113954,0.7706291308406625,0.7800424147527769,0.5041483047655252,0.5041483047655252,0.3,0.5041483047655252,0,1749976720.673995,client_selector
-3508332581695991362,0.22718784562688532,0.7769572565683415,0.76544663311473,0.44479348531274554,0.44479348531274554,0.3,0.44479348531274554,0,1749976720.6799536,client_selector
-3577039255599185469,0.338807921091474,0.6418365195545169,0.721780538257728,0.4760081642173334,0.4760081642173334,0.3,0.4760081642173334,0,1749976720.7439852,client_selector
8024965099868580293,0.361115402028417,0.6485017441737074,0.6741181724767373,0.4811932245471392,0.4811932245471392,0.3,0.48119322454713914,0,1749976720.751439,client_selector
5904946937034359238,0.36306459552676285,0.7078734127261541,0.6526030287260117,0.4899340456064909,0.4899340456064909,0.3,0.4899340456064909,0,1749976720.7717402,client_selector
1266144581173168588,0.2680555848918474,0.6987181488401132,0.763723130624976,0.4533216068281263,0.4533216068281263,0.3,0.4533216068281263,0,1749976720.7776613,client_selector
-6859770135987254826,0.37217275512283216,0.76046371331117,0.7566063048853013,0.5267176567129936,0.5267176567129936,0.3,0.5267176567129936,0,1749976720.7835634,client_selector
-646095525908629031,0.3277815984615259,0.6338108993454539,0.7434859145038684,0.47212832184678,0.47212832184678,0.3,0.47212832184677994,0,1749976720.7915545,client_selector
8819958315024144856,0.30988146933094435,0.6486828430093479,0.6163582639857804,0.43893710299759225,0.43893710299759225,0.3,0.43893710299759225,0,1749976720.7967796,client_selector
-926137864437306913,0.2958578584883565,0.7791064740933272,0.6764641613060838,0.46862884217289613,0.46862884217289613,0.3,0.46862884217289613,0,1749976720.8479478,client_selector
